Timestamp,Price,Total Volume
1692234027000,60.47978535551496,394738.36717926303
1692235047000,60.034556326259896,395672.93282558577
1692235195000,60.11202123457069,395306.7929457304
1692235195000,60.11202123457069,395306.7929457304
1692235195000,60.11202123457069,395306.7929457304
